Airport ID,Latitude,Longitude
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
KOO,0,0
KMN,-8.642,25.253
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,-9.469,25.759
N/A,0,0
KGA,-5.9,22.469
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
TSH,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
LJA,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
MJM,-6.121,23.569
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
BKO,12.533,-7.95
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
GUD,0,0
GAQ,16.248,-0.005
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
KTX,0,0
N/A,0,0
KYS,14.431,-11.439
N/A,0,0
MZI,14.513,-4.079
N/A,0,0
N/A,0,0
NRM,0,0
NIX,15.239,-9.576
N/A,0,0
KSS,0,0
N/A,0,0
TOM,16.73,-3.007
N/A,0,0
N/A,20.246,0.981
EYL,0,0
BJL,13.338,-16.652
FUE,28.453,-13.864
VDE,27.815,-17.887
SPC,28.626,-17.756
LPA,27.932,-15.386
ACE,28.945,-13.605
TFS,28.044,-16.572
TFN,28.482,-16.341
N/A,0,0
MLN,35.28,-2.956
BTE,0,0
KBS,0,0
GBK,0,0
HGS,8.394,-13.128
KBA,0,0
KEN,0,0
FNA,8.616,-13.195
N/A,0,0
WYE,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,11.288,-15.181
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
BXO,11.895,-15.654
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
UCN,0,0
N/A,0,0
CPA,0,0
SNI,0,0
MLW,6.289,-10.759
NIA,0,0
ROB,6.234,-10.362
N/A,0,0
N/A,0,0
THC,0,0
N/A,0,0
AGA,30.381,-9.546
TTA,28.448,-11.161
N/A,0,0
N/A,0,0
FEZ,33.927,-4.978
N/A,33.505,-5.153
ERH,31.949,-4.401
MEK,33.879,-5.515
N/A,35.153,-2.92
OUD,34.787,-1.924
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
CAS,33.553,-7.661
N/A,0,0
RBA,34.051,-6.751
SII,29.369,-10.18
N/A,31.404,-9.685
N/A,0,0
N/A,0,0
CMN,33.368,-7.588
N/A,0,0
SFI,0,0
N/A,0,0
RAK,31.607,-8.036
NNA,34.299,-6.596
OZZ,30.939,-6.909
AHU,35.177,-3.839
TTU,35.594,-5.32
TNG,35.727,-5.917
ZIG,12.556,-16.282
KDA,12.88,-14.955
CSK,12.41,-16.746
N/A,0,0
N/A,0,0
KLC,14.147,-16.051
DKR,14.739,-17.49
MAX,0,0
POD,0,0
RDT,0,0
XLS,16.05,-16.461
BXE,14.847,-12.468
KGG,12.572,-12.22
N/A,0,0
SMY,0,0
TUD,13.737,-13.653
IEO,16.711,-9.638
OTL,0,0
THI,0,0
TIY,18.57,-11.423
BGH,0,0
KFA,16.59,-11.406
EMN,16.622,-7.314
AJJ,0,0
KED,16.159,-13.508
MOM,0,0
TMD,0,0
NKC,18.098,-15.948
N/A,0,0
SEY,15.179,-12.207
THT,0,0
N/A,0,0
ATR,20.507,-13.043
FGD,0,0
NDB,20.928,-17.031
N/A,25.237,-11.589
OUZ,0,0
N/A,0,0
N/A,0,0
FIG,10.351,-13.569
FAA,10.036,-10.77
N/A,0,0
N/A,0,0
KSI,0,0
LEK,11.326,-12.287
MCA,8.481,-9.526
NZE,7.806,-8.702
BKJ,0,0
N/A,0,0
SBI,0,0
GII,0,0
KNN,0,0
SID,16.741,-22.949
BVC,16.137,-22.889
RAI,14.924,-23.493
MMO,15.156,-23.214
N/A,0,0
RAI,0,0
N/A,0,0
SNE,16.588,-24.284
VXE,16.834,-25.057
N/A,0,0
ADD,8.977,38.8
N/A,0,0
N/A,0,0
N/A,9.004,38.726
AMH,0,0
N/A,0,0
AXU,0,0
ASM,0,0
XBL,0,0
BCO,0,0
BJR,11.608,37.321
BEI,0,0
BCY,0,0
N/A,0,0
DSE,0,0
DEM,0,0
ABK,0,0
N/A,0,0
DBM,0,0
N/A,0,0
N/A,0,0
DIR,9.625,41.854
DBT,0,0
N/A,0,0
GOB,0,0
GNN,0,0
N/A,0,0
GMB,8.128,34.563
GDQ,12.518,37.432
GCE,0,0
GOR,0,0
N/A,0,0
N/A,8.716,39.008
N/A,0,0
HUE,0,0
N/A,0,0
JIM,7.666,36.816
N/A,0,0
AWA,0,0
LLI,11.975,38.98
N/A,0,0
N/A,0,0
MQX,13.467,39.533
MZX,0,0
ETE,0,0
NDM,0,0
OTA,0,0
MUJ,0,0
MSW,0,0
MTF,0,0
N/A,0,0
N/A,0,0
NEK,0,0
ASA,0,0
SXU,0,0
N/A,0,0
ASO,0,0
N/A,0,0
TIE,0,0
TES,0,0
WAC,0,0
BJM,-3.324,29.318
GID,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
KRE,0,0
ALU,0,0
N/A,3.099,43.624
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
HGA,9.518,44.089
BBO,10.389,44.941
N/A,0,0
KMU,-0.377,42.459
N/A,0,0
MGQ,2.014,45.305
N/A,0,0
N/A,0,0
N/A,0,0
GLK,0,0
N/A,0,0
N/A,0,0
BUO,0,0
N/A,31.073,33.836
N/A,27.046,31.012
ALY,31.184,29.949
ABS,22.376,31.612
CAI,30.122,31.406
N/A,30.116,30.915
N/A,30.074,31.192
HRG,27.184,33.798
N/A,31.069,34.129
N/A,0,0
LXR,25.671,32.706
MUH,31.325,27.222
UVL,0,0
PSD,31.279,32.24
N/A,0,0
SKV,28.685,34.063
ASW,23.964,32.82
ELT,28.209,33.645
JIB,0,0
ASV,0,0
N/A,0,0
N/A,0,0
N/A,0,0
EDL,0.404,35.238
N/A,0,0
N/A,0,0
FER,0,0
GAS,-0.463,39.648
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0.339,37.591
N/A,0,0
N/A,0,0
N/A,0.271,34.787
KIS,-0.086,34.729
ILU,0,0
KEY,0,0
N/A,0,0
KTL,0.972,34.958
N/A,0,0
N/A,4.204,34.348
LOK,3.122,35.609
N/A,0,0
LAU,-2.252,40.913
LOY,2.763,36.718
NDE,3.934,41.844
RBT,2.345,37.999
N/A,0,0
N/A,0,0
N/A,0.23,38.17
MYD,-3.229,40.102
MBA,-4.035,39.594
N/A,0,0
N/A,0,0
N/A,0,0
OYL,3.47,39.101
NBO,0,0
NYE,-0.369,36.98
NUU,0,0
N/A,0,0
N/A,-0.788,36.433
WIL,-1.322,36.815
NYK,-0.061,37.039
N/A,-1.277,36.862
N/A,0,0
UAS,0,0
N/A,0,0
WJR,1.733,40.091
N/A,28.795,22.081
N/A,28.638,21.438
GHT,25.146,10.143
AKF,24.179,23.314
BEN,32.097,20.269
N/A,0,0
N/A,32.789,21.964
SEB,26.987,14.473
TIP,32.663,13.159
N/A,30.378,19.576
N/A,30.5,18.527
N/A,29.11,15.966
N/A,29.47,17.931
N/A,0,0
N/A,0,0
LTD,30.152,9.715
N/A,28.59,17.294
GYI,-1.677,29.259
N/A,0,0
N/A,0,0
N/A,0,0
KGL,-1.969,30.139
RHG,0,0
KME,-2.462,28.908
N/A,0,0
ATB,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
EGN,0,0
N/A,0,0
N/A,0,0
N/A,0,0
DOG,19.154,30.43
N/A,11.786,34.336
ELF,13.615,25.325
N/A,0,0
N/A,0,0
N/A,0,0
KSL,15.386,36.328
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
MWE,0,0
N/A,0,0
N/A,0,0
N/A,0,0
UYL,12.054,24.955
N/A,0,0
N/A,0,0
N/A,0,0
EBD,13.153,30.232
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
JUB,4.872,31.601
MAK,9.559,31.652
PZU,19.576,37.216
KRT,15.589,32.553
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
WUU,7.726,27.979
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
ARK,-3.368,36.633
BKZ,0,0
DAR,-6.878,39.203
DOD,-6.17,35.752
N/A,0,0
IRI,-7.669,35.752
N/A,0,0
N/A,0,0
JRO,-3.429,37.074
N/A,0,0
N/A,0,0
LDI,0,0
N/A,-3.376,35.818
N/A,0,0
MFA,0,0
N/A,0,0
N/A,-3.514,33.619
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
QSI,-3.363,37.323
MYW,-10.339,40.182
MUZ,0,0
MWZ,-2.444,32.932
N/A,0,0
NCH,0,0
N/A,-6.717,38.154
N/A,0,0
PMA,-5.257,39.811
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
SGX,0,0
SUT,0,0
SHY,0,0
TBO,0,0
TGT,-5.092,39.071
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
ZNZ,-6.222,39.225
RUA,0,0
EBB,0.042,32.443
N/A,0,0
N/A,2.806,32.272
N/A,0,0
N/A,0,0
N/A,0,0
KSE,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
SRT,1.728,33.623
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
ABI,32.411,-99.682
ABQ,0,0
ACK,41.253,-70.06
ACT,31.611,-97.23
ACY,39.458,-74.577
ADM,34.303,-97.019
ADW,38.811,-76.867
AEX,31.327,-92.548
N/A,0,0
AGS,33.37,-81.964
AKR,41.038,-81.467
ALB,42.748,-73.803
N/A,0,0
ALI,27.741,-98.027
AMA,35.219,-101.706
ANB,33.588,-85.858
AND,34.495,-82.709
AOO,40.296,-78.32
APG,39.466,-76.169
ARA,30.038,-91.884
ART,43.992,-76.022
ATL,33.64,-84.427
AUG,44.321,-69.797
AUS,30.194,-97.67
N/A,0,0
BAB,39.136,-121.436
BAD,32.502,-93.663
BCT,26.378,-80.107
BDE,48.728,-94.612
BDL,41.939,-72.683
BDR,41.163,-73.126
BED,42.47,-71.289
BFI,47.53,-122.302
BFL,35.433,-119.057
BFM,30.626,-88.068
BGR,44.807,-68.828
N/A,0,0
BHM,33.563,-86.753
BIF,31.849,-106.38
BIX,30.411,-88.924
BKF,39.702,-104.751
BLI,48.792,-122.537
BLV,38.545,-89.835
BNA,36.124,-86.678
N/A,0,0
BOI,43.564,-116.223
BOS,42.364,-71.005
BPT,29.951,-94.021
BRO,25.907,-97.426
N/A,0,0
BTR,30.533,-91.149
BTV,44.472,-73.153
BUF,42.94,-78.732
BUR,34.201,-118.359
BWI,39.175,-76.668
BYH,35.964,-89.943
BYS,35.28,-116.63
CAE,33.939,-81.119
CAR,46.871,-68.018
CBM,33.644,-88.444
CDC,37.701,-113.099
CDS,34.434,-100.288
CEF,42.198,-72.534
CEW,30.779,-86.522
CFD,30.716,-96.331
N/A,0,0
CHA,35.035,-85.204
N/A,0,0
CHS,32.899,-80.04
CIC,39.795,-121.858
CLE,41.412,-81.85
CLL,30.588,-96.364
CLT,35.214,-80.943
CMH,39.998,-82.892
CNM,32.337,-104.263
CNW,31.638,-97.074
COF,28.235,-80.61
COS,38.806,-104.7
COT,28.458,-99.22
COU,38.818,-92.219
CPR,42.908,-106.464
CRP,27.77,-97.501
CTB,48.608,-112.376
N/A,0,0
CVG,39.046,-84.662
CVS,34.383,-103.322
CXL,32.669,-115.513
CXO,30.352,-95.414
CYS,41.156,-104.812
DAL,32.847,-96.852
DAY,39.902,-84.219
DCA,38.852,-77.037
N/A,0,0
N/A,0,0
DEN,39.858,-104.667
DET,42.409,-83.01
DFW,32.896,-97.037
DHN,31.321,-85.449
DHT,36.023,-102.547
DLF,29.359,-100.778
DLH,46.842,-92.194
DMA,32.166,-110.883
N/A,0,0
DOV,39.13,-75.466
DPA,41.908,-88.249
DRI,30.832,-93.34
DRO,37.151,-107.754
DRT,29.373,-100.926
DSM,41.534,-93.663
DTW,42.212,-83.353
DUG,31.469,-109.604
DYS,32.421,-99.854
ECG,36.261,-76.174
EDW,34.905,-117.884
EFD,29.607,-95.159
EGP,28.7,-100.479
EKN,38.889,-79.857
ELD,33.221,-92.813
ELP,31.807,-106.378
END,36.34,-97.916
ENV,40.719,-114.031
ESF,31.395,-92.296
EWN,35.073,-77.043
EWR,40.692,-74.169
EYW,24.556,-81.759
FAF,37.133,-76.609
FAT,36.776,-119.718
FCS,38.678,-104.756
FFO,39.826,-84.048
FHU,31.588,-110.344
FLL,26.072,-80.153
FLO,34.185,-79.724
FLV,39.368,-94.914
N/A,39.085,-76.759
FMH,41.658,-70.521
FMN,36.741,-108.23
FMY,26.586,-81.863
FOD,42.551,-94.193
FOE,38.951,-95.664
FOK,40.844,-72.632
FRI,39.055,-96.764
FSI,34.65,-98.402
FSM,35.336,-94.367
FTK,37.907,-85.972
FTW,32.82,-97.362
N/A,0,0
FXE,26.197,-80.171
FYV,36.005,-94.17
GAG,36.295,-99.776
GCK,37.927,-100.724
GEG,47.62,-117.534
N/A,0,0
GFK,47.949,-97.176
GGG,32.385,-94.711
GLS,29.265,-94.86
GNT,35.165,-107.901
GNV,29.69,-82.272
GRB,44.485,-88.129
GRF,47.079,-122.581
GRK,31.067,-97.829
GRR,42.881,-85.523
GSB,35.339,-77.961
GTB,44.056,-75.719
GTF,47.482,-111.371
GUS,40.648,-86.152
GVT,33.068,-96.065
GVW,38.843,-94.561
GWO,33.494,-90.084
HAR,0,0
HBR,34.991,-99.051
HFD,41.736,-72.65
HHR,33.923,-118.335
HIB,47.386,-92.839
HIF,41.124,-111.973
HKY,35.741,-81.389
HLN,46.607,-111.983
HLR,31.139,-97.714
HMN,32.852,-106.106
HOB,32.688,-103.217
HON,44.385,-98.228
HOP,36.668,-87.496
HOU,29.645,-95.279
HPN,41.067,-73.707
HRL,26.228,-97.654
HRO,36.261,-93.155
HRT,30.428,-86.689
HST,25.488,-80.384
N/A,0,0
HTL,44.36,-84.671
HUA,34.679,-86.685
HUF,39.451,-87.307
HUL,46.123,-67.792
HVR,48.543,-109.762
HWO,26.001,-80.24
IAB,37.623,-97.267
IAD,38.944,-77.456
IAG,43.107,-78.946
IAH,29.98,-95.34
ICT,37.65,-97.433
IKK,41.071,-87.846
ABQ,35.04,-106.609
ILG,39.679,-75.606
ILM,34.271,-77.903
IND,39.717,-86.294
N/A,0,0
INK,31.779,-103.201
INL,48.566,-93.403
INS,36.587,-115.673
INT,36.134,-80.222
IPL,32.834,-115.579
IPT,41.242,-76.921
ISN,48.178,-103.642
ISP,40.795,-73.1
JAN,32.311,-90.076
JAX,30.494,-81.688
JBR,35.832,-90.646
JFK,40.64,-73.779
N/A,0,0
N/A,0,0
LAN,42.779,-84.587
LAS,36.08,-115.152
LAX,33.942,-118.408
LBB,33.664,-101.823
LCH,30.126,-93.223
LCK,39.814,-82.928
LFI,37.083,-76.36
LFK,31.234,-94.75
LFT,30.205,-91.987
LGA,40.777,-73.872
LGB,33.818,-118.151
LHW,31.889,-81.562
LIT,34.729,-92.224
N/A,0,0
LNA,26.593,-80.085
LNK,40.851,-96.759
LOU,38.228,-85.664
LRD,27.544,-99.461
LRF,34.918,-92.146
LSF,32.337,-84.991
LSV,36.236,-115.034
LTS,34.667,-99.267
LUF,33.535,-112.383
LUK,39.103,-84.419
MAF,31.942,-102.202
MCC,38.667,-121.401
MCF,27.849,-82.521
MCI,39.297,-94.714
MCN,32.693,-83.649
MCO,28.429,-81.316
MDT,40.193,-76.763
MDW,41.786,-87.752
MEM,35.042,-89.977
MER,37.38,-120.568
MFE,26.176,-98.239
MGE,33.915,-84.516
MHR,38.554,-121.297
MIA,25.793,-80.291
MIB,48.416,-101.357
MIV,39.368,-75.072
MKE,42.947,-87.896
MKL,35.6,-88.916
MKO,35.657,-95.361
MLB,28.103,-80.645
MLC,34.882,-95.783
MLT,45.648,-68.686
MLU,32.511,-92.037
MMV,45.194,-123.136
MNM,45.126,-87.638
MOB,30.691,-88.243
MOD,37.626,-120.954
MOT,48.259,-101.28
MPV,44.203,-72.562
MQT,46.534,-87.562
MSN,43.14,-89.337
MSP,44.88,-93.217
MSS,44.936,-74.845
MSY,29.993,-90.258
MTC,42.613,-82.832
MUI,40.435,-76.569
MUO,43.043,-115.872
MWH,47.208,-119.32
MWL,32.781,-98.06
MXF,32.379,-86.362
MYR,33.68,-78.928
ABY,0,0
NBC,32.477,-80.723
NBG,29.825,-90.035
N/A,0,0
N/A,0,0
NCA,34.708,-77.439
N/A,0,0
BQK,0,0
NEL,40.033,-74.353
N/A,0,0
NFL,39.416,-118.701
NGU,36.938,-76.289
N/A,0,0
NHK,38.286,-76.412
NID,35.688,-117.691
NIP,30.236,-81.681
N/A,0,0
NJK,32.829,-115.672
NKT,34.902,-76.881
NKX,32.868,-117.143
NLC,36.333,-119.952
N/A,0,0
NMM,32.552,-88.556
NOW,48.141,-123.414
NPA,30.353,-87.319
NQA,35.357,-89.87
NQI,27.507,-97.81
NQX,24.576,-81.689
SFB,0,0
NSE,30.724,-87.022
N/A,0,0
NTD,34.12,-119.121
NTK,33.706,-117.827
NTU,36.821,-76.033
NUQ,37.415,-122.048
NUW,48.352,-122.656
N/A,0,0
NXP,34.296,-116.162
NXX,40.2,-75.148
NYG,38.502,-77.305
NZC,30.219,-81.876
N/A,0,0
NZY,32.699,-117.215
OAK,37.721,-122.221
N/A,0,0
OFF,41.118,-95.913
OGS,44.682,-75.466
OKC,35.393,-97.601
OLS,31.418,-110.848
OMA,41.302,-95.894
ONT,34.056,-117.601
OPF,25.907,-80.278
ORD,41.979,-87.904
ORF,36.894,-76.201
ORL,28.545,-81.333
N/A,44.451,-83.394
PAE,47.906,-122.281
PAM,30.07,-85.576
PBF,34.175,-91.934
PBG,44.651,-73.468
PBI,26.683,-80.096
PDX,45.589,-122.597
PHF,37.132,-76.493
PHL,39.872,-75.241
PHN,42.911,-82.529
PHX,33.434,-112.008
PIE,27.911,-82.687
PIT,40.491,-80.233
N/A,48.942,-97.241
PMD,34.629,-118.084
PNC,36.731,-97.1
PNE,40.082,-75.011
PNM,45.56,-93.608
PNS,30.473,-87.187
POB,35.171,-79.014
POE,31.045,-93.191
PQI,46.689,-68.045
PRC,34.654,-112.419
PSP,33.829,-116.507
PSX,28.727,-96.251
PUB,38.289,-104.496
PVD,41.724,-71.428
PWM,43.646,-70.309
RAL,33.952,-117.445
RBM,34.85,-92.3
RCA,44.145,-103.103
RDR,47.961,-97.401
RDU,35.877,-78.787
N/A,0,0
RIC,37.505,-77.319
RIU,38.489,-121.102
RIV,33.881,-117.259
RME,43.234,-75.407
RND,29.529,-98.279
RNO,39.498,-119.768
ROC,43.119,-77.672
ROW,33.301,-104.531
RSW,26.536,-81.755
SAC,38.513,-121.493
SAF,35.617,-106.088
SAN,32.733,-117.189
SAT,29.534,-98.47
SAV,32.127,-81.202
N/A,46.354,-87.396
SBO,32.608,-82.369
SBY,38.34,-75.51
N/A,0,0
SCK,37.894,-121.239
SEA,47.449,-122.309
SEM,32.344,-86.988
N/A,0,0
SFF,47.683,-117.322
SFO,37.619,-122.375
N/A,0,0
SFZ,41.921,-71.491
SHV,32.446,-93.826
SJC,37.362,-121.929
SJT,31.358,-100.496
SKA,47.615,-117.656
SKF,29.384,-98.581
SKY,41.433,-82.652
SLC,40.788,-111.978
SMF,38.695,-121.591
SNA,33.676,-117.868
SPB,45.773,-122.862
SPG,27.765,-82.627
SPS,33.989,-98.492
SSC,33.973,-80.473
N/A,0,0
STL,38.748,-90.36
SUU,38.263,-121.927
SUX,42.402,-96.384
SVN,32.01,-81.146
N/A,0,0
SWF,41.504,-74.105
N/A,0,0
SYR,43.111,-76.106
SZL,38.73,-93.548
TBN,37.741,-92.141
TCC,35.183,-103.603
TCM,47.138,-122.476
TCS,33.237,-107.272
TEB,40.85,-74.061
TIK,35.415,-97.386
TLH,30.396,-84.35
TMB,25.648,-80.433
TNT,25.862,-80.897
N/A,37.794,-116.779
TPA,27.975,-82.533
TTN,40.277,-74.813
TUL,36.198,-95.888
TUS,32.116,-110.941
TXK,33.454,-93.991
TYR,32.354,-95.402
TYS,35.812,-83.993
UGN,42.422,-87.868
VAD,30.968,-83.193
VBG,34.729,-120.577
VCV,34.593,-117.379
VPS,30.483,-86.525
VRB,27.656,-80.418
WAL,37.94,-75.466
WRB,32.64,-83.592
WRI,40.016,-74.594
WSD,32.341,-106.403
WWD,39.008,-74.908
YIP,42.238,-83.53
YNG,41.261,-80.679
YUM,32.656,-114.606
ZUN,35.083,-108.792
TIA,41.415,19.721
BOJ,42.569,27.514
GOZ,43.151,25.713
PDV,42.068,24.851
ROU,0,0
SOF,42.695,23.406
N/A,42.377,25.655
VAR,43.232,27.825
N/A,0,0
LCA,34.875,33.625
N/A,0,0
PFO,34.718,32.486
AKT,34.59,32.988
N/A,0,0
N/A,0,0
ELU,0,0
N/A,0,0
DBV,42.561,18.268
N/A,0,0
N/A,0,0
N/A,45.542,18.636
N/A,0,0
OSI,45.463,18.811
PUY,44.893,13.922
N/A,0,0
N/A,0,0
N/A,45.379,14.504
RJK,45.217,14.57
N/A,0,0
N/A,0,0
SPU,43.539,16.298
N/A,0,0
N/A,0,0
N/A,46.295,16.381
N/A,0,0
ZAG,45.743,16.069
ZAD,44.108,15.347
N/A,0,0
N/A,0,0
N/A,44.557,15.774
N/A,38.948,-1.863
ALC,38.282,-0.558
LEI,36.844,-2.37
N/A,0,0
OVD,43.563,-6.034
ODB,37.842,-4.849
BIO,43.301,-2.911
N/A,42.358,-3.621
BCN,41.297,2.078
N/A,0,0
BJZ,38.891,-6.821
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
LCG,43.302,-8.377
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
GRX,37.133,-3.636
GRO,41.901,2.76
GRX,37.189,-3.777
N/A,40.294,-3.724
N/A,0,0
IBZ,38.873,1.373
N/A,0,0
XRY,36.744,-6.06
MJV,37.775,-0.812
N/A,0,0
N/A,42.589,-5.656
N/A,0,0
MAD,40.472,-3.561
AGP,36.674,-4.499
MAH,39.863,4.219
N/A,0,0
N/A,40.417,-3.5
OZP,37.175,-5.616
N/A,39.938,-3.503
PMI,39.55,2.733
N/A,0,0
N/A,0,0
PNA,42.77,-1.646
N/A,37.951,-1.23
REU,41.147,1.167
N/A,36.645,-6.349
SLM,40.952,-5.502
N/A,39.599,2.703
N/A,0,0
N/A,39.552,2.739
N/A,39.862,4.258
N/A,0,0
EAS,43.356,-1.791
SCQ,42.896,-8.415
LEU,42.339,1.409
TOJ,40.487,-3.458
VLC,39.489,-0.481
VLL,41.706,-4.852
N/A,40.371,-3.785
VIT,42.883,-2.724
VGO,42.232,-8.627
SDR,43.427,-3.82
ZAZ,41.666,-1.041
SVQ,37.418,-5.893
N/A,0,0
N/A,0,0
CQF,50.962,1.955
N/A,0,0
N/A,0,0
N/A,0,0
N/A,49.869,3.028
N/A,0,0
N/A,48.594,3.005
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,48.546,-0.387
N/A,0,0
N/A,49.971,2.7
N/A,0,0
N/A,0,0
LTQ,50.515,1.627
N/A,0,0
N/A,50.326,3.461
N/A,0,0
N/A,0,0
N/A,49.871,2.386
N/A,0,0
AGF,44.175,0.591
N/A,44.533,-1.125
BOD,44.828,-0.716
EGC,44.825,0.519
N/A,43.546,1.367
CNG,45.658,-0.318
PIS,46.588,0.307
N/A,0,0
MCU,46.224,2.363
LIG,45.863,1.179
N/A,43.912,-0.507
NIT,46.311,-0.401
TLS,43.629,1.364
PUF,43.38,-0.419
N/A,0,0
LRH,43.449,1.263
N/A,0,0
LDE,43.179,-0.006
ANG,45.729,0.221
BVE,45.151,1.469
PGX,45.198,0.816
N/A,0,0
BIQ,43.468,-1.523
N/A,0,0
N/A,0,0
N/A,44.351,1.475
N/A,0,0
N/A,0,0
N/A,0,0
N/A,43.008,1.103
XAC,44.596,-1.111
LBI,43.914,2.113
N/A,0,0
DCM,43.556,2.289
N/A,43.586,1.499
N/A,43.99,3.183
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
RDZ,44.408,2.482
N/A,0,0
N/A,0,0
N/A,45.535,2.424
N/A,0,0
N/A,44.397,0.759
N/A,0,0
RYN,45.628,-0.973
N/A,44.146,-1.174
N/A,43.709,-0.245
N/A,44.026,1.378
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,43.688,0.602
N/A,44.982,-0.135
N/A,43.091,1.696
N/A,0,0
N/A,0,0
N/A,44.499,0.2
RCO,45.888,-0.983
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,48.463,-5.064
N/A,48.058,-2.922
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,48.052,-3.664
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,46.719,-2.391
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,47.408,-1.177
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,48.43,4.481
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
CMR,48.11,7.359
N/A,0,0
N/A,0,0
N/A,0,0
N/A,47.006,4.893
N/A,0,0
N/A,0,0
DLE,47.039,5.427
N/A,47.992,3.392
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,49.122,5.469
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
OBS,44.544,4.372
LPY,45.079,3.765
N/A,45.076,2.994
N/A,0,0
XBK,46.201,5.292
N/A,0,0
N/A,0,0
XVF,45.916,4.641
N/A,0,0
N/A,0,0
XMU,46.534,3.424
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,44.177,2.515
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,43.569,1.481
N/A,0,0
N/A,0,0
N/A,0,0
